id,City,Country,Longitude,Latitude
5912,Crossmolina,Ireland,-6.473025,54.0086093
5913,Blarney,Ireland,-8.8562835,53.510243
5914,Milton,United Kingdom,-0.934063,53.248446
5915,Clonskeagh,Ireland,-6.2387374,53.3141205
5916,Ballybofey,Ireland,-7.74208,54.70972
5917,Kilcullen,Ireland,-8.5047067,51.8830697
5918,Merton,United Kingdom,-0.2050566,51.4255297
5919,Wirral,United Kingdom,-3.1605843,53.3758568
5920,Bradford,United Kingdom,-1.7937455,53.7832102
5921,Ford,United Kingdom,-1.875716,51.962948
5922,Killorglin,Ireland,-9.7850991,52.1058991
5923,Kinlough,Ireland,-6.1136478,53.2121335
5924,Claremorris,Ireland,-8.334953,51.8610022
5925,Donnybrook,Ireland,-6.2324705,53.3177535
5926,Newport,United Kingdom,1.6993747,52.6915552
5927,Valleymount,Ireland,-6.3077823,53.3655256
5928,Skibbereen,Ireland,-9.268589,51.549106
5929,Malahide,Ireland,-6.1479779,53.450694
5930,Linton,United Kingdom,-2.0215836,54.0542238
5931,Malahide,Ireland,-6.1479779,53.450694
5932,Kildare,Ireland,-6.9140788,53.169971
5933,Raphoe,Ireland,-8.2755058,52.2627273
5934,East End,United Kingdom,-2.0098528,50.7842082
5935,Denton,United Kingdom,-2.114613,53.455203
5936,Church End,United Kingdom,0.1405602,52.216745
5937,Eadestown,Ireland,-6.590926,53.1936864
5938,Tullich,United Kingdom,-3.1269422,57.4694803
5939,Birmingham,United Kingdom,-1.8886845,52.4608207
5940,Milltown,Ireland,-7.9027266,53.4148582
5941,Edinburgh,United Kingdom,-3.1859102,55.9309486
5942,Nenagh,Ireland,-8.2001004,52.86326
5943,Athy,Ireland,-6.9858993,53.0018699
5944,Ballybofey,Ireland,-7.74208,54.70972
5945,Weston,United Kingdom,-0.964804,50.994689
5946,Old Kilcullen,Ireland,-6.7449927,53.1310185
5947,Donegal,Ireland,-8.5946591,54.632283
5948,Brampton,United Kingdom,1.580316,52.382748
5949,Manorhamilton,Ireland,-8.1722002,54.3051891
5950,Bayside,Ireland,-9.1097137,53.2582868
5951,London,United Kingdom,-0.0983812,51.5267946
5952,Dalkey,Ireland,-6.1072403,53.2780047
5953,Kinsale,Ireland,-6.251714,53.3169419
5954,London,United Kingdom,-0.1255489,51.5195403
5955,Piltown,Ireland,-6.3025448,53.6920618
5956,Kirkton,United Kingdom,-4.031512,57.961476
5957,Aberdeen,United Kingdom,-2.2508745,56.968436
5958,Church End,United Kingdom,0.1405602,52.216745
5959,Bayside,Ireland,-9.1097137,53.2582868
5960,Clonskeagh,Ireland,-6.2387374,53.3141205
5961,Youghal,Ireland,-7.8434254,51.949401
5962,Newton,United Kingdom,-3.8847449,57.5842033
5963,Liverpool,United Kingdom,-1.3347302,54.7598905
5964,Dunlewy,Ireland,-6.1157412,53.2774963
5965,Watergrasshill,Ireland,-8.337871,52.0097259
5966,Balally,Ireland,-6.5899765,52.176031
5967,Newmarket on Fergus,Ireland,-8.8950821,52.7604883
5968,Ratoath,Ireland,-6.4671298,53.5050031
5969,Virginia,Ireland,-6.2633149,53.377533
5970,Kildare,Ireland,-6.9140788,53.169971
5971,Skibbereen,Ireland,-9.268589,51.549106
5972,Ballymun,Ireland,-6.264963,53.3897152
5973,Mullagh,Ireland,-8.4977746,51.8895954
5974,Clones,Ireland,-7.2314132,54.1794814
5975,Monaghan,Ireland,-7.0943023,54.2694844
5976,Merton,United Kingdom,-0.2050566,51.4255297
5977,Longford,Ireland,-7.8004329,53.7283566
5978,Dungarvan,Ireland,-6.1822287,53.3788495
5979,Old Kilcullen,Ireland,-6.7449927,53.1310185
5980,Portarlington,Ireland,-7.185387,53.158984
5981,Milton,United Kingdom,-2.955445,57.6727414
5982,Tralee,Ireland,-7.0833118,52.2413206
5983,Crossmolina,Ireland,-6.473025,54.0086093
5984,Mullagh,Ireland,-8.4977746,51.8895954
5985,Monasterevin,Ireland,-7.0625888,53.1387595
5986,Watergrasshill,Ireland,-8.337871,52.0097259
5987,Ballivor,Ireland,-6.1191333,53.1915379
5988,Stradbally,Ireland,-8.5054897,52.7107501
5989,Longford,Ireland,-7.8004329,53.7283566
5990,Raphoe,Ireland,-8.2755058,52.2627273
5991,Norton,United Kingdom,-1.4631269,53.3326454
5992,Whitegate,Ireland,-6.3539424,53.3666338
5993,London,United Kingdom,-0.1284654,51.5142805
5994,Monkstown,Ireland,-8.9775014,52.8314927
5995,Donegal,Ireland,-8.5946591,54.632283
5996,Dunmanway,Ireland,-9.1115941,51.7203863
5997,Manorhamilton,Ireland,-8.1722002,54.3051891
5998,Halton,United Kingdom,-1.48003,53.800245
5999,Virginia,Ireland,-6.2633149,53.377533
6000,Leixlip,Ireland,-6.4887534,53.3653866
6001,Balrothery,Ireland,-6.1884248,53.5879156
6002,Tullich,United Kingdom,-3.1269422,57.4694803
6003,Sutton,United Kingdom,-0.193961,51.3614279
6004,Seaton,United Kingdom,-0.672296,52.574095
6005,Stradbally,Ireland,-8.5054897,52.7107501
6006,Ballymahon,Ireland,-7.7655701,53.5650926
6007,Ballyboden,Ireland,-6.3049392,53.3021194
6008,Bundoran,Ireland,-8.2817353,54.4771768
6009,Walton,United Kingdom,-1.585418,52.177639
6010,Greystones,Ireland,-6.0704904,53.1286984
6011,Glasnevin,Ireland,-6.266734,53.3829319
6012,Rathangan,Ireland,-6.9898366,53.2265199
6013,Seaton,United Kingdom,-0.672296,52.574095
6014,Upton,United Kingdom,-0.7009333,53.3723602
6015,Glasnevin,Ireland,-6.266734,53.3829319
6016,Sutton,United Kingdom,1.3443099,51.195454
6017,Eadestown,Ireland,-6.590926,53.1936864
6018,Sheffield,United Kingdom,-1.4730092,53.3788422
6019,Halton,United Kingdom,-1.48003,53.800245
6020,Kirkton,United Kingdom,-4.031512,57.961476
6021,Ashley,United Kingdom,-2.2685462,51.4139633
6022,Kilmacanoge,Ireland,-6.139018,53.171935
6023,Moycullen,Ireland,-9.159604,53.302644
6024,East End,United Kingdom,-2.0098528,50.7842082
6025,Ballymahon,Ireland,-7.7655701,53.5650926
6026,Edinburgh,United Kingdom,-3.1859102,55.9309486
6027,Dungarvan,Ireland,-6.1822287,53.3788495
6028,Claremorris,Ireland,-8.334953,51.8610022
6029,Ballymun,Ireland,-6.264963,53.3897152
6030,Dunlewy,Ireland,-6.1157412,53.2774963
6031,Wirral,United Kingdom,-3.1605843,53.3758568
6032,Lucan,Ireland,-9.4904891,52.6396679
6033,Blarney,Ireland,-8.8562835,53.510243
6034,Ratoath,Ireland,-6.4671298,53.5050031
6035,Daingean,Ireland,-7.1297243,52.2509369
6036,Burnside,United Kingdom,-3.5420426,55.9206837
6037,Ballyboden,Ireland,-6.3049392,53.3021194
6038,Donnybrook,Ireland,-6.2324705,53.3177535
6039,Nenagh,Ireland,-8.2001004,52.86326
6040,Carrigaline,Ireland,-8.3929404,51.8113447
6041,London,United Kingdom,-0.1255489,51.5195403
6042,Belfast,United Kingdom,-5.9308088,54.5940619
6043,Stradbally,Ireland,-8.5054897,52.7107501
6044,Donegal,Ireland,-8.5946591,54.632283
6045,Granard,Ireland,-7.5011999,53.776647
6046,Farranacoush,Ireland,-8.5171384,51.876873
6047,Macroom,Ireland,-8.958931,51.904635
6048,Seaton,United Kingdom,-0.672296,52.574095
6049,Milton,United Kingdom,-0.934063,53.248446
6050,Kingston,United Kingdom,-2.355369,50.887101
6051,East End,United Kingdom,-2.0098528,50.7842082
6052,Fairview,Ireland,-6.4202878,54.0026343
6053,Portarlington,Ireland,-7.185387,53.158984
6054,Swords,Ireland,-6.2071246,53.4562426
6055,Church End,United Kingdom,0.1405602,52.216745
6056,Longwood,Ireland,-6.2892907,53.310122
6057,Cavan,Ireland,-7.297914,54.026345
6058,Ferbane,Ireland,-8.4824714,51.8862378
6059,Aghada,Ireland,-8.4627451,54.25645
6060,Cill Airne,Ireland,-6.2890702,53.3201497
6061,Beaumont,Ireland,-6.2057463,53.3870149
6062,Monasterevin,Ireland,-7.0625888,53.1387595
6063,Loughrea,Ireland,-6.3506335,53.2911347
6064,Church End,United Kingdom,-0.198414,51.598282
6065,Kanturk,Ireland,-8.9342111,52.182304
6066,London,United Kingdom,-0.1255489,51.5195403
6067,Twyford,United Kingdom,-0.922509,52.683916
6068,Upton,United Kingdom,-1.2780726,53.6190091
6069,Kanturk,Ireland,-8.9342111,52.182304
6070,Castleblayney,Ireland,-6.64937,54.10269
6071,Old Kilcullen,Ireland,-6.7449927,53.1310185
6072,Fairview,Ireland,-6.4202878,54.0026343
6073,Charlton,United Kingdom,-1.407848,51.59119
6074,Daingean,Ireland,-7.1297243,52.2509369
6075,Gorey,Ireland,-6.308522,52.665267
6076,Norton,United Kingdom,-1.1202549,52.2679288
6077,Sallins,Ireland,-6.6633404,53.2492381
6078,Castlepollard,Ireland,-7.2979911,53.6785169
6079,Aberdeen,United Kingdom,-2.2508745,56.968436
6080,Kinloch,United Kingdom,-6.2823331,57.013064
6081,London,United Kingdom,-0.0829051,51.5116933
6082,Ballina,Ireland,-9.151825,54.11215
6083,Bailieborough,Ireland,-6.9711886,53.916791
6084,Dublin,Ireland,-6.2427004,53.3347733
6085,London,United Kingdom,-0.1284654,51.5142805
6086,Manchester,United Kingdom,-2.2294364,53.4508777
6087,Swinford,Ireland,-8.9480659,53.940892
6088,Dungloe,Ireland,-6.3695384,53.3734053
6089,Weston,United Kingdom,-0.964804,50.994689
6090,Rathnew,Ireland,-6.374155,53.3223974
6091,Crossmolina,Ireland,-6.473025,54.0086093
6092,Carrigtwohill,Ireland,-8.259128,51.908209
6093,Portumna,Ireland,-8.2215941,53.0917381
6094,Marston,United Kingdom,-2.244703,52.721723
6095,Granard,Ireland,-7.5011999,53.776647
6096,Castleblayney,Ireland,-6.64937,54.10269
6097,Manchester,United Kingdom,-2.2294364,53.4508777
6098,Killumney,Ireland,-8.6340751,52.6638144
6099,Glasnevin,Ireland,-6.266734,53.3829319
6100,Monasterevin,Ireland,-7.0625888,53.1387595
6101,Kinnegad,Ireland,-9.1327273,53.806868
6102,Rathnew,Ireland,-6.374155,53.3223974
6103,Gorey,Ireland,-6.308522,52.665267
6104,Cavan,Ireland,-7.297914,54.026345
6105,Newtown,United Kingdom,-1.3218754,51.3684218
6106,Fairview,Ireland,-6.4202878,54.0026343
6107,Midleton,Ireland,-8.1722173,51.9138694
6108,Church End,United Kingdom,0.1405602,52.216745
6109,Eadestown,Ireland,-6.590926,53.1936864
6110,Prosperous,Ireland,-6.7515223,53.2888321
6111,Cluain Meala,Ireland,-6.2611953,53.3881832
6112,Aston,United Kingdom,-2.569913,52.684744
6113,Sandymount,Ireland,-6.2152673,53.3323703
6114,Cherryville,Ireland,-7.1111732,52.2513095
6115,Cashel,Ireland,-7.888894,52.516323
6116,Boyle,Ireland,-8.2969737,53.9735591
6117,Gort,Ireland,-8.9791425,52.8638391
6118,Kinnegad,Ireland,-9.1327273,53.806868
6119,Watergrasshill,Ireland,-8.337871,52.0097259
6120,Belfast,United Kingdom,-5.9308088,54.5940619
6121,Ballivor,Ireland,-6.1191333,53.1915379
6122,Gweedore,Ireland,-9.0288689,53.2737147
6123,Fairview,Ireland,-6.4202878,54.0026343
6124,Upton,United Kingdom,-0.7009333,53.3723602
6125,Castleknock,Ireland,-9.0248232,53.2760162
6126,Birmingham,United Kingdom,-1.7138034,52.454148
6127,Thomastown,Ireland,-6.7434401,53.2229873
6128,Clondalkin,Ireland,-6.4496384,53.3582341
6129,Sheffield,United Kingdom,-1.7622544,53.3992318
6130,Shankill,Ireland,-6.124065,53.231395
6131,London,United Kingdom,-0.0829051,51.5116933
6132,Watergrasshill,Ireland,-8.337871,52.0097259
6133,Church End,United Kingdom,-0.198414,51.598282
6134,Kill,Ireland,-6.5924609,53.2482376
6135,Kinnegad,Ireland,-9.1327273,53.806868
6136,Brampton,United Kingdom,1.580316,52.382748
6137,Booterstown,Ireland,-6.1979853,53.3046353
6138,Cluain Meala,Ireland,-6.2611953,53.3881832
6139,Birmingham,United Kingdom,-1.7138034,52.454148
6140,Kingscourt,Ireland,-6.2755912,53.3500473
6141,Bailieborough,Ireland,-6.9711886,53.916791
6142,Ballymahon,Ireland,-7.7655701,53.5650926
6143,Castlerea,Ireland,-8.6346959,53.7423435
6144,Askeaton,Ireland,-8.9706844,52.6004448
6145,Middleton,United Kingdom,-0.766168,52.501244
6146,Dungloe,Ireland,-6.3695384,53.3734053
6147,Marston,United Kingdom,-2.244703,52.721723
6148,Ballinroad,Ireland,-7.5717688,52.1045472
6149,Linton,United Kingdom,-2.0215836,54.0542238
6150,Balrothery,Ireland,-6.1884248,53.5879156
6151,Sandymount,Ireland,-6.2152673,53.3323703
6152,Kilmacanoge,Ireland,-6.139018,53.171935
6153,Longwood,Ireland,-6.2892907,53.310122
6154,Enniskerry,Ireland,-8.9821467,52.8498651
6155,Rathdrum,Ireland,-6.163027,53.2339841
6156,Raphoe,Ireland,-8.2755058,52.2627273
6157,Aberdeen,United Kingdom,-2.2508745,56.968436
6158,Portarlington,Ireland,-7.185387,53.158984
6159,Weston,United Kingdom,-0.964804,50.994689
6160,Cherryville,Ireland,-7.1111732,52.2513095
6161,Ballisodare,Ireland,-8.5070436,54.2109904
6162,Bayside,Ireland,-9.1097137,53.2582868
6163,Castlebellingham,Ireland,-6.391149,53.8996586
6164,Fermoy,Ireland,-9.5003786,52.4458588
6165,Dungloe,Ireland,-6.3695384,53.3734053
6166,Blessington,Ireland,-8.5111664,51.8858819
6167,Carrigtwohill,Ireland,-8.259128,51.908209
6168,Longwood,Ireland,-6.2892907,53.310122
6169,Ashford,Ireland,-6.3828795,53.385304
6170,Bailieborough,Ireland,-6.9711886,53.916791
6171,Dundrum,Ireland,-6.2508196,53.2866372
6172,Pentre,United Kingdom,-2.941678,52.753093
6173,Belmullet,Ireland,-10.0320886,54.2223118
6174,Crossmolina,Ireland,-6.473025,54.0086093
6175,Kinnegad,Ireland,-9.1327273,53.806868
6176,Eaton,United Kingdom,-0.9335791,53.2945961
6177,Sandyford,Ireland,-6.3422325,53.719155
6178,Dundrum,Ireland,-6.2508196,53.2866372
6179,Dungarvan,Ireland,-6.1822287,53.3788495
6180,Monasterevin,Ireland,-7.0625888,53.1387595
6181,Lucan,Ireland,-9.4904891,52.6396679
6182,Shankill,Ireland,-6.124065,53.231395
6183,Upton,United Kingdom,-1.2780726,53.6190091
6184,Ashford,Ireland,-6.3828795,53.385304
6185,Enniskerry,Ireland,-8.9821467,52.8498651
6186,Weston,United Kingdom,-0.964804,50.994689
6187,London,United Kingdom,-0.1365486,51.5136143
6188,Watergrasshill,Ireland,-8.337871,52.0097259
6189,Tullich,United Kingdom,-3.1269422,57.4694803
6190,Blessington,Ireland,-8.5111664,51.8858819
6191,Kiltamagh,Ireland,-8.9949917,53.8533151
6192,Belfast,United Kingdom,-5.9308088,54.5940619
6193,London,United Kingdom,-0.1284654,51.5142805
6194,Crumlin,Ireland,-6.3048641,53.3284298
6195,Walton,United Kingdom,-1.585418,52.177639
6196,Dungarvan,Ireland,-6.1822287,53.3788495
6197,Brampton,United Kingdom,1.580316,52.382748
6198,Cashel,Ireland,-7.888894,52.516323
6199,Castlemartyr,Ireland,-8.05,51.9166667
6200,Ashford,Ireland,-6.3828795,53.385304
6201,Buckland,United Kingdom,1.2986666,51.1372058
6202,Youghal,Ireland,-7.8434254,51.949401
6203,Castlepollard,Ireland,-7.2979911,53.6785169
6204,Old Kilcullen,Ireland,-6.7449927,53.1310185
6205,Ballybofey,Ireland,-7.74208,54.70972
6206,Coolock,Ireland,-6.1920933,53.3916434
6207,London,United Kingdom,-0.1284654,51.5142805
6208,Tullamore,Ireland,-7.518792,53.284466
6209,Upton,United Kingdom,-1.2780726,53.6190091
6210,Rathangan,Ireland,-6.9898366,53.2265199
6211,Kinlough,Ireland,-6.1136478,53.2121335
6212,Fermoy,Ireland,-9.5003786,52.4458588
6213,Marston,United Kingdom,-2.244703,52.721723
6214,Youghal,Ireland,-7.8434254,51.949401
6215,Ratoath,Ireland,-6.4671298,53.5050031
6216,Horton,United Kingdom,-2.3523889,51.5598572
6217,Norton,United Kingdom,-1.4631269,53.3326454
6218,Sandyford,Ireland,-6.3422325,53.719155
6219,Greenhills,Ireland,-6.336393,53.3122864
6220,Moville,Ireland,-8.4242597,51.8910459
6221,Thomastown,Ireland,-6.7434401,53.2229873
6222,Milton,United Kingdom,-2.955445,57.6727414
6223,Beaumont,Ireland,-6.2057463,53.3870149
6224,Carlton,United Kingdom,-1.90546,54.256793
6225,Birr,Ireland,-7.9139891,53.0949398
6226,Preston,United Kingdom,-2.70309,53.763201
6227,Bayside,Ireland,-9.1097137,53.2582868
6228,Blessington,Ireland,-8.5111664,51.8858819
6229,Tullyallen,Ireland,-6.4241156,53.7369009
6230,Granard,Ireland,-7.5011999,53.776647
6231,Thomastown,Ireland,-6.7434401,53.2229873
6232,Cill Airne,Ireland,-6.2890702,53.3201497
6233,Clonskeagh,Ireland,-6.2387374,53.3141205
6234,Dún Laoghaire,Ireland,-6.133718,53.291512
6235,Birmingham,United Kingdom,-1.7138034,52.454148
6236,Ashley,United Kingdom,-2.2685462,51.4139633
6237,Rathnew,Ireland,-6.374155,53.3223974
6238,Preston,United Kingdom,-2.70309,53.763201
6239,Clogherhead,Ireland,-6.2429997,53.7902634
6240,Thomastown,Ireland,-6.7434401,53.2229873
6241,Claremorris,Ireland,-8.334953,51.8610022
6242,London,United Kingdom,-0.1401487,51.4984999
6243,Hatton,United Kingdom,-1.6462357,52.300713
6244,Kingscourt,Ireland,-6.2755912,53.3500473
6245,Belfast,United Kingdom,-5.9308088,54.5940619
6246,Gweedore,Ireland,-9.0288689,53.2737147
6247,Kinnegad,Ireland,-9.1327273,53.806868
6248,Ballylinan,Ireland,-7.0472382,52.9480781
6249,Beaumont,Ireland,-6.2057463,53.3870149
6250,Kill,Ireland,-6.5924609,53.2482376
6251,Fermoy,Ireland,-9.5003786,52.4458588
6252,Carrigaline,Ireland,-8.3929404,51.8113447
6253,Lusk,Ireland,-6.1535181,53.5220275
6254,Linton,United Kingdom,-2.0215836,54.0542238
6255,Merton,United Kingdom,-0.2050566,51.4255297
6256,Glasnevin,Ireland,-6.266734,53.3829319
6257,Skibbereen,Ireland,-9.268589,51.549106
6258,Castlebridge,Ireland,-6.5853664,53.378253
6259,Whitwell,United Kingdom,-1.555363,54.3886617
6260,Ballyboden,Ireland,-6.3049392,53.3021194
6261,Listowel,Ireland,-9.4851741,52.4460804
6262,Watergrasshill,Ireland,-8.337871,52.0097259
6263,Sallins,Ireland,-6.6633404,53.2492381
6264,Rathwire,Ireland,-7.145971,53.508326
6265,Milltown,Ireland,-7.9027266,53.4148582
6266,Cluain Meala,Ireland,-6.2611953,53.3881832
6267,Ashford,Ireland,-6.3828795,53.385304
6268,Rathnew,Ireland,-6.374155,53.3223974
6269,Castleblayney,Ireland,-6.64937,54.10269
6270,Thorpe,United Kingdom,-1.9847194,54.0521127
6271,Swindon,United Kingdom,-1.7880953,51.5487433
6272,Kiltamagh,Ireland,-8.9949917,53.8533151
6273,Norton,United Kingdom,-1.1202549,52.2679288
6274,Castlebellingham,Ireland,-6.391149,53.8996586
6275,Leeds,United Kingdom,-1.56285,53.8145
6276,Moville,Ireland,-8.4242597,51.8910459
6277,Cabinteely,Ireland,-6.1603828,53.2599034
6278,Ballymun,Ireland,-6.264963,53.3897152
6279,Ratoath,Ireland,-6.4671298,53.5050031
6280,Moycullen,Ireland,-9.159604,53.302644
6281,Dundrum,Ireland,-6.2508196,53.2866372
6282,Lucan,Ireland,-9.4904891,52.6396679
6283,Milton,United Kingdom,-2.955445,57.6727414
6284,Ballymun,Ireland,-6.264963,53.3897152
6285,Castleblayney,Ireland,-6.64937,54.10269
6286,London,United Kingdom,-0.1365486,51.5136143
6287,Norton,United Kingdom,-1.1202549,52.2679288
6288,Moycullen,Ireland,-9.159604,53.302644
6289,Tower,Ireland,-80.7087609,35.7797381
6290,Carrigaline,Ireland,-8.3929404,51.8113447
6291,Carrigaline,Ireland,-8.3929404,51.8113447
6292,Cloyne,Ireland,-6.2398782,53.32112
6293,Adare,Ireland,-6.176659,53.4487975
6294,Kilkenny,Ireland,-7.2584,52.655184
6295,West End,United Kingdom,0.04134,53.46464
6296,Eaton,United Kingdom,-0.9335791,53.2945961
6297,Leeds,United Kingdom,-1.56285,53.8145
6298,Dunlewy,Ireland,-6.1157412,53.2774963
6299,Newport,United Kingdom,1.6993747,52.6915552
6300,Oranmore,Ireland,-9.7359765,54.1433253
6301,Oughterard,Ireland,-6.1406578,53.2886387
6302,Gweedore,Ireland,-9.0288689,53.2737147
6303,Raphoe,Ireland,-8.2755058,52.2627273
6304,Cluain Meala,Ireland,-6.2611953,53.3881832
6305,Hatton,United Kingdom,-1.6462357,52.300713
6306,Balrothery,Ireland,-6.1884248,53.5879156
6307,Kildare,Ireland,-6.9140788,53.169971
6308,Norton,United Kingdom,-1.1202549,52.2679288
6309,Prosperous,Ireland,-6.7515223,53.2888321
6310,Lusk,Ireland,-6.1535181,53.5220275
6311,Bagenalstown,Ireland,-6.9692181,52.7009338
6312,Dún Laoghaire,Ireland,-6.133718,53.291512
6313,Horton,United Kingdom,-2.3523889,51.5598572
6314,Cill Airne,Ireland,-6.2890702,53.3201497
6315,London,United Kingdom,-0.1401487,51.4984999
6316,Marston,United Kingdom,-2.244703,52.721723
6317,Swindon,United Kingdom,-1.7880953,51.5487433
6318,Naas,Ireland,-6.67045,53.213319
6319,Kingston,United Kingdom,-2.355369,50.887101
6320,Thorpe,United Kingdom,-1.9847194,54.0521127
6321,Castlerea,Ireland,-8.6346959,53.7423435
6322,Bailieborough,Ireland,-6.9711886,53.916791
6323,Longford,Ireland,-7.8004329,53.7283566
6324,London,United Kingdom,-0.1365486,51.5136143
6325,Cobh,Ireland,-8.298942,51.848898
6326,Kiltamagh,Ireland,-8.9949917,53.8533151
6327,Upton,United Kingdom,-0.7009333,53.3723602
6328,Templeogue,Ireland,-6.3219759,53.2976886
6329,Aughrim,Ireland,-6.366762,53.2987724
6330,Norton,United Kingdom,-1.4631269,53.3326454
6331,Bristol,United Kingdom,-2.6467239,51.4063964
6332,Lucan,Ireland,-9.4904891,52.6396679
6333,Whitwell,United Kingdom,-1.555363,54.3886617
6334,Manorhamilton,Ireland,-8.1722002,54.3051891
6335,Ballymahon,Ireland,-7.7655701,53.5650926
6336,Milton,United Kingdom,-2.955445,57.6727414
6337,Birr,Ireland,-7.9139891,53.0949398
6338,Castlerea,Ireland,-8.6346959,53.7423435
6339,Ballinroad,Ireland,-7.5717688,52.1045472
6340,Birr,Ireland,-7.9139891,53.0949398
6341,Blessington,Ireland,-8.5111664,51.8858819
6342,Cobh,Ireland,-8.298942,51.848898
6343,Tallaght,Ireland,-6.3660863,53.2874153
6344,Bundoran,Ireland,-8.2817353,54.4771768
6345,Cill Airne,Ireland,-6.2890702,53.3201497
6346,Church End,United Kingdom,0.1405602,52.216745
6347,Ratoath,Ireland,-6.4671298,53.5050031
6348,Dean,United Kingdom,-1.504654,51.900276
6349,Thorpe,United Kingdom,-1.9847194,54.0521127
6350,Kiltamagh,Ireland,-8.9949917,53.8533151
6351,Confey,Ireland,-6.5028415,53.3806398
6352,Wirral,United Kingdom,-3.1605843,53.3758568
6353,Dungloe,Ireland,-6.3695384,53.3734053
6354,Newmarket on Fergus,Ireland,-8.8950821,52.7604883
6355,Liverpool,United Kingdom,-1.3347302,54.7598905
6356,Ballybofey,Ireland,-7.74208,54.70972
6357,Ashbourne,Ireland,-6.1215213,53.2724538
6358,Aughrim,Ireland,-6.366762,53.2987724
6359,Bayside,Ireland,-9.1097137,53.2582868
6360,Rathnew,Ireland,-6.374155,53.3223974
6361,Kinsealy-Drinan,Ireland,-6.1644997,53.4266145
6362,London,United Kingdom,-0.1255489,51.5195403
6363,Langley,United Kingdom,-0.23924,51.888151
6364,Kilcullen,Ireland,-8.5047067,51.8830697
6365,Athy,Ireland,-6.9858993,53.0018699
6366,Denton,United Kingdom,-2.114613,53.455203
6367,Farranacoush,Ireland,-8.5171384,51.876873
6368,Ashbourne,Ireland,-6.1215213,53.2724538
6369,Craigavon,United Kingdom,-6.4175653,54.4429264
6370,Ballisodare,Ireland,-8.5070436,54.2109904
6371,Macroom,Ireland,-8.958931,51.904635
6372,Liverpool,United Kingdom,-2.867264,53.4913801
6373,Rathwire,Ireland,-7.145971,53.508326
6374,Carrigaline,Ireland,-8.3929404,51.8113447
6375,Navan,Ireland,-6.313755,53.366736
